trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1005,False,"{'a': 0.65, 'e': 0.5360882147099707}",20,4,-8.633693453074576,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
1006,False,"{'a': 0.65, 'e': 0.5352437848398639}",25,8,-45.53759646496719,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1007,False,"{'a': 0.65, 'e': 0.53439881972601666}",20,8,-95.82424566972115,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 2}",1
1008,False,"{'a': 0.65, 'e': 0.53355332021339441}",20,2,-17.766765846200144,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1009,False,"{'a': 0.65, 'e': 0.53270728714749627}",20,6,-43.13107682932119,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1010,False,"{'a': 0.65, 'e': 0.53186072137435547}",20,0,-49.687406885864874,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
1011,False,"{'a': 0.65, 'e': 0.5310136237405374}",25,8,-24.30888266168315,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
1012,False,"{'a': 0.65, 'e': 0.53016599509314011}",20,0,-154.1872467713717,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
1013,False,"{'a': 0.65, 'e': 0.52931783627979179}",25,20,9.867379061252972,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.65, 'e': 0.52846914814865131}",25,0,6.742938007437811,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1015,False,"{'a': 0.65, 'e': 0.5276199315484067}",30,0,-1.8063797160663242,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1016,False,"{'a': 0.65, 'e': 0.52677018732827463}",20,11,-4.86771722224667,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1017,False,"{'a': 0.65, 'e': 0.52591991633799895}",20,6,-10.270590423974987,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1018,False,"{'a': 0.65, 'e': 0.52506911942785084}",25,3,-25.517269221773205,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1
1019,False,"{'a': 0.65, 'e': 0.52421779744862695}",20,0,-50.56253308507581,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",1
1020,False,"{'a': 0.65, 'e': 0.52336595125164953}",25,9,-24.36809043417836,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
1021,False,"{'a': 0.65, 'e': 0.52251358168876427}",20,6,-76.67124774249062,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 1}",1
1022,False,"{'a': 0.65, 'e': 0.52166068961234102}",20,0,-49.74199373760847,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1023,False,"{'a': 0.65, 'e': 0.52080727587527142}",25,0,-33.06030733206994,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1024,False,"{'a': 0.65, 'e': 0.5199533413309696}",20,10,-57.81628531282012,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
1025,False,"{'a': 0.65, 'e': 0.5190988868333698}",20,0,-60.64605934688189,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1026,False,"{'a': 0.65, 'e': 0.51824391323692609}",25,0,-102.65961539817373,"{0: 19, 1: 2, 2: 0, 3: 2, 4: 2}",1
1027,False,"{'a': 0.65, 'e': 0.51738842139661267}",30,9,-66.65953234437815,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 1}",1
1028,False,"{'a': 0.65, 'e': 0.51653241216792067}",35,13,-40.77718941412037,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 0}",1
1029,False,"{'a': 0.65, 'e': 0.5156758864068598}",30,19,-27.952313648716714,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1030,False,"{'a': 0.65, 'e': 0.51481884496995534}",25,15,5.651005410981867,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.65, 'e': 0.51396128871424895}",25,14,7.386249348291409,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.65, 'e': 0.51310321849729645}",20,5,-1.1140120468674342,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1033,False,"{'a': 0.65, 'e': 0.51224463517716845}",30,0,-67.16822929620967,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
1034,False,"{'a': 0.65, 'e': 0.51138553961244781}",25,0,-157.88837436875394,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 4}",0
1035,False,"{'a': 0.65, 'e': 0.51052593266223023}",35,17,-71.61101535577848,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
1036,False,"{'a': 0.65, 'e': 0.50966581518612253}",20,0,-25.98697934270806,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1037,False,"{'a': 0.65, 'e': 0.50880518804424213}",25,0,-8.49228261952982,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1038,False,"{'a': 0.65, 'e': 0.50794405209721605}",20,0,-91.28853108319949,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
1039,False,"{'a': 0.65, 'e': 0.50708240820618022}",20,2,-6.015440049277997,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1040,False,"{'a': 0.65, 'e': 0.50622025723277841}",25,0,-18.312745378509312,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1041,False,"{'a': 0.65, 'e': 0.50535760003916164}",25,10,-25.533387226887765,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1042,False,"{'a': 0.65, 'e': 0.50449443748798672}",20,11,-2.788561149513225,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1043,False,"{'a': 0.65, 'e': 0.50363077044241666}",25,0,-16.16179973555371,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1044,False,"{'a': 0.65, 'e': 0.50276659976611793}",25,11,-30.10225887907621,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1045,False,"{'a': 0.65, 'e': 0.50190192632326147}",20,7,14.61996588843986,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.65, 'e': 0.5010367509785203}",25,0,-35.983549249975,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
1047,False,"{'a': 0.65, 'e': 0.50017107459707011}",20,0,-3.590383037052506,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1048,False,"{'a': 0.65, 'e': 0.49930489804458683}",20,0,-94.10218996323135,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",1
1049,False,"{'a': 0.65, 'e': 0.49843822218724732}",20,0,-109.63262524362406,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
1050,False,"{'a': 0.65, 'e': 0.49757104789172696}",25,0,-47.45624914516841,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1051,False,"{'a': 0.65, 'e': 0.49670337602520037}",20,0,-7.477375334873652,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1052,False,"{'a': 0.65, 'e': 0.49583520745533893}",25,15,4.567940078703096,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1053,False,"{'a': 0.65, 'e': 0.49496654305031151}",20,4,23.320446998010475,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.65, 'e': 0.4940973836787822}",35,18,2.1032111802274738,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1055,False,"{'a': 0.65, 'e': 0.49322773020991051}",25,0,-30.24627747183281,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1056,False,"{'a': 0.65, 'e': 0.49235758351334952}",30,10,-73.25070368189854,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
1057,False,"{'a': 0.65, 'e': 0.49148694445924623}",20,13,12.865416387368093,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.65, 'e': 0.49061581391823927}",30,19,-11.220865896218855,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1059,False,"{'a': 0.65, 'e': 0.48974419276145947}",30,0,-141.67158636034387,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 3}",1
1060,False,"{'a': 0.65, 'e': 0.4888720818605275}",20,2,-28.629374088365154,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
1061,False,"{'a': 0.65, 'e': 0.48799948208755461}",25,1,-26.58136707339317,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 0}",1
1062,False,"{'a': 0.65, 'e': 0.48712639431514015}",25,15,-2.9618163564330238,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1063,False,"{'a': 0.65, 'e': 0.48625281941637211}",20,0,-58.67833222943445,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1064,False,"{'a': 0.65, 'e': 0.48537875826482502}",20,0,-87.44915156406555,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1065,False,"{'a': 0.65, 'e': 0.48450421173456026}",20,0,-32.57854458090657,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1066,False,"{'a': 0.65, 'e': 0.48362918070012401}",25,2,-86.51005748361233,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 2}",1
1067,False,"{'a': 0.65, 'e': 0.48275366603654751}",30,0,-62.393438024030324,"{0: 25, 1: 3, 2: 0, 3: 0, 4: 2}",1
1068,False,"{'a': 0.65, 'e': 0.481877668619345}",25,15,15.877631543260767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.65, 'e': 0.48100118932451424}",35,0,-68.78051259296267,"{0: 27, 1: 3, 2: 3, 3: 1, 4: 1}",0
1070,False,"{'a': 0.65, 'e': 0.48012422902853408}",20,16,7.215758335973968,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.65, 'e': 0.47924678860836506}",20,8,-53.28156253565009,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 0}",1
1072,False,"{'a': 0.65, 'e': 0.47836886894144715}",30,13,-72.76448894108532,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
1073,False,"{'a': 0.65, 'e': 0.4774904709057004}",20,12,1.5048770286908668,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1074,False,"{'a': 0.65, 'e': 0.47661159537952236}",25,0,-6.772437072195336,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1075,False,"{'a': 0.65, 'e': 0.47573224324178881}",20,0,-10.35650756538173,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1076,False,"{'a': 0.65, 'e': 0.47485241537185147}",20,0,-117.86169176489167,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 3}",0
1077,False,"{'a': 0.65, 'e': 0.47397211264953848}",20,7,14.804608083640812,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.65, 'e': 0.47309133595515224}",20,4,-62.369784672531736,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
1079,False,"{'a': 0.65, 'e': 0.47221008616946958}",25,0,-47.88993607355409,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1080,False,"{'a': 0.65, 'e': 0.47132836417373997}",25,16,20.59072209522992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.65, 'e': 0.47044617084968565}",30,18,11.25064890583476,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.65, 'e': 0.46956350707949945}",30,16,-35.437485765922176,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1083,False,"{'a': 0.65, 'e': 0.46868037374584548}",25,11,-0.6214551223193361,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1084,False,"{'a': 0.65, 'e': 0.46779677173185669}",25,0,-75.19678626222324,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1085,False,"{'a': 0.65, 'e': 0.46691270192113532}",20,8,-29.361274530379283,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1086,False,"{'a': 0.65, 'e': 0.46602816519775075}",30,12,-32.212301721331286,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1087,False,"{'a': 0.65, 'e': 0.46514316244623999}",25,12,-73.03832116522688,"{0: 7, 1: 3, 2: 1, 3: 1, 4: 1}",1
1088,False,"{'a': 0.65, 'e': 0.46425769455160537}",25,11,12.99714135835041,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1089,False,"{'a': 0.65, 'e': 0.4633717623993151}",25,0,-60.86965809231106,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1090,False,"{'a': 0.65, 'e': 0.46248536687530079}",25,18,-23.164512413150955,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
1091,False,"{'a': 0.65, 'e': 0.46159850886595838}",25,0,-41.04427722399525,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
1092,False,"{'a': 0.65, 'e': 0.46071118925814536}",20,0,-17.107760146299896,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
1093,False,"{'a': 0.65, 'e': 0.45982340893918172}",20,0,-61.11056862548957,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1094,False,"{'a': 0.65, 'e': 0.4589351687968472}",35,18,-60.75557877525651,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
1095,False,"{'a': 0.65, 'e': 0.45804646971938234}",30,22,-6.612649408241273,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1096,False,"{'a': 0.65, 'e': 0.45715731259548575}",30,0,17.224623046056877,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1097,False,"{'a': 0.65, 'e': 0.45626769831431485}",20,13,0.056277208405124846,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.65, 'e': 0.45537762776548346}",30,0,-27.343556304586926,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",1
1099,False,"{'a': 0.65, 'e': 0.45448710183906249}",20,10,-14.33805433601241,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1100,False,"{'a': 0.65, 'e': 0.45359612142557731}",20,13,-0.6022069932654184,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1101,False,"{'a': 0.65, 'e': 0.45270468741600872}",25,0,-69.02543303180018,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
1102,False,"{'a': 0.65, 'e': 0.4518128007017902}",25,6,-21.17790850674886,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1103,False,"{'a': 0.65, 'e': 0.45092046217480891}",30,5,-33.86520893542518,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",1
1104,False,"{'a': 0.65, 'e': 0.45002767272740274}",20,0,-33.68074306620823,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1105,False,"{'a': 0.65, 'e': 0.44913443325236158}",20,6,-20.809474359156006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1106,False,"{'a': 0.65, 'e': 0.4482407446429244}",25,0,-52.7188614735291,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
1107,False,"{'a': 0.65, 'e': 0.44734660779278013}",25,0,-24.809759452403874,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
1108,False,"{'a': 0.65, 'e': 0.44645202359606512}",30,0,-91.63490094636381,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
1109,False,"{'a': 0.65, 'e': 0.44555699294736395}",30,0,-90.64413171608632,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
1110,False,"{'a': 0.65, 'e': 0.44466151674170679}",20,8,13.841122949052263,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.65, 'e': 0.4437655958745701}",20,7,24.411887262949264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.65, 'e': 0.44286923124187427}",20,0,15.033148087610288,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1113,False,"{'a': 0.65, 'e': 0.44197242373998435}",20,6,16.15587676782008,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1114,False,"{'a': 0.65, 'e': 0.44107517426570736}",20,0,-28.166083969334718,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
1115,False,"{'a': 0.65, 'e': 0.44017748371629301}",25,14,-9.015929158490012,"{0: 7, 1: 4, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.65, 'e': 0.43927935298943144}",25,0,-23.492795088931953,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
1117,False,"{'a': 0.65, 'e': 0.43838078298325373}",20,0,-120.59665105603736,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
1118,False,"{'a': 0.65, 'e': 0.43748177459632931}",20,0,-97.7779329570604,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1119,False,"{'a': 0.65, 'e': 0.43658232872766695}",25,9,13.660142275752456,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.65, 'e': 0.4356824462767121}",20,2,25.547779503829414,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.65, 'e': 0.43478212814334743}",25,0,-32.30941380704096,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1122,False,"{'a': 0.65, 'e': 0.43388137522789066}",20,0,-6.412898624176336,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1123,False,"{'a': 0.65, 'e': 0.43298018843109498}",20,0,-6.040009165342437,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1124,False,"{'a': 0.65, 'e': 0.43207856865414679}",20,1,-62.919398958353725,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 1}",1
1125,False,"{'a': 0.65, 'e': 0.4311765167986662}",30,0,-31.636512786099367,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
1126,False,"{'a': 0.65, 'e': 0.43027403376670448}",20,0,15.13884119227248,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1127,False,"{'a': 0.65, 'e': 0.42937112046074505}",20,0,-99.41285759893229,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
1128,False,"{'a': 0.65, 'e': 0.42846777778370077}",25,3,-66.09840922000178,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
1129,False,"{'a': 0.65, 'e': 0.42756400663891458}",30,7,-15.519145637805007,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1130,False,"{'a': 0.65, 'e': 0.42665980793015723}",35,0,-127.5993972628095,"{0: 26, 1: 2, 2: 3, 3: 2, 4: 2}",0
1131,False,"{'a': 0.65, 'e': 0.42575518256162764}",30,14,-27.513380749535834,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1132,False,"{'a': 0.65, 'e': 0.42485013143795081}",25,5,21.753600522918916,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1133,False,"{'a': 0.65, 'e': 0.42394465546417814}",25,7,-85.1878811103672,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 2}",1
1134,False,"{'a': 0.65, 'e': 0.42303875554578513}",25,3,-154.7147844808945,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 4}",1
1135,False,"{'a': 0.65, 'e': 0.42213243258867206}",20,0,-34.70314661722291,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
1136,False,"{'a': 0.65, 'e': 0.42122568749916134}",25,12,-44.22485274214816,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 0}",1
1137,False,"{'a': 0.65, 'e': 0.42031852118399843}",30,0,-26.247854456808657,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
1138,False,"{'a': 0.65, 'e': 0.41941093455034917}",20,0,6.455468373486203,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1139,False,"{'a': 0.65, 'e': 0.41850292850580045}",20,7,-16.342639462080424,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
1140,False,"{'a': 0.65, 'e': 0.41759450395835795}",25,14,-18.81370268285176,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
1141,False,"{'a': 0.65, 'e': 0.41668566181644651}",20,0,-43.25663221081645,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1142,False,"{'a': 0.65, 'e': 0.41577640298890778}",20,0,-1.8847462153105368,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1143,False,"{'a': 0.65, 'e': 0.41486672838500088}",20,0,-2.991823826462955,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1144,False,"{'a': 0.65, 'e': 0.41395663891439999}",30,0,-33.953496008709294,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
1145,False,"{'a': 0.65, 'e': 0.41304613548719488}",30,0,6.997967857128698,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1146,False,"{'a': 0.65, 'e': 0.4121352190138885}",20,0,-10.532599580766119,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1147,False,"{'a': 0.65, 'e': 0.41122389040539764}",20,4,2.3159181324322704,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.65, 'e': 0.41031215057305043}",25,0,-61.267589119587036,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
1149,False,"{'a': 0.65, 'e': 0.40940000042858704}",25,0,-19.26924226683418,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1150,False,"{'a': 0.65, 'e': 0.40848744088415717}",25,15,-3.1532159705497964,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1151,False,"{'a': 0.65, 'e': 0.40757447285232062}",25,0,9.96668662779583,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",1
1152,False,"{'a': 0.65, 'e': 0.40666109724604504}",20,0,-103.2902221812418,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
1153,False,"{'a': 0.65, 'e': 0.40574731497870625}",20,12,-1.7390006388051287,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.65, 'e': 0.4048331269640863}",20,16,9.966293254348482,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.65, 'e': 0.40391853411637296}",25,10,-64.63378436339268,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
1156,False,"{'a': 0.65, 'e': 0.40300353735015931}",30,10,-46.82253339110293,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",1
1157,False,"{'a': 0.65, 'e': 0.40208813758044176}",20,0,4.103721251758324,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1158,False,"{'a': 0.65, 'e': 0.40117233572262029}",30,6,-80.44386574850017,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 2}",1
1159,False,"{'a': 0.65, 'e': 0.40025613269249632}",20,0,-57.547109803166315,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
1160,False,"{'a': 0.65, 'e': 0.39933952940627321}",30,9,1.6422931838560437,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1161,False,"{'a': 0.65, 'e': 0.39842252678055379}",25,14,20.965238246792286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.65, 'e': 0.39750512573234104}",25,1,13.476959562990647,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
1163,False,"{'a': 0.65, 'e': 0.39658732717903539}",25,0,15.756136520203702,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1164,False,"{'a': 0.65, 'e': 0.39566913203843584}",25,13,-5.473985514107191,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1165,False,"{'a': 0.65, 'e': 0.39475054122873704}",25,15,6.265767045280754,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.65, 'e': 0.39383155566853012}",20,0,-13.348271960523958,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1167,False,"{'a': 0.65, 'e': 0.39291217627680014}",25,0,-26.46570406003387,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1168,False,"{'a': 0.65, 'e': 0.39199240397292684}",20,8,-9.72743425045358,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1169,False,"{'a': 0.65, 'e': 0.39107223967668198}",20,11,-7.438933893306516,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1170,False,"{'a': 0.65, 'e': 0.39015168430823027}",20,0,29.71517140509006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.65, 'e': 0.38923073878812658}",20,0,2.7739824178605152,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1172,False,"{'a': 0.65, 'e': 0.38830940403731673}",20,13,14.039701428140406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.65, 'e': 0.38738768097713494}",25,16,5.273889472123101,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.65, 'e': 0.38646557052930475}",20,14,9.554102117893233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.65, 'e': 0.38554307361593598}",30,21,8.123692480635032,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.65, 'e': 0.38462019115952595}",20,6,-10.233820532237285,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1177,False,"{'a': 0.65, 'e': 0.38369692408295658}",25,10,-36.175667384762285,"{0: 11, 1: 0, 2: 2, 3: 2, 4: 0}",1
1178,False,"{'a': 0.65, 'e': 0.38277327330949534}",20,10,20.263201316063125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.65, 'e': 0.38184923976279245}",30,13,16.58417793436295,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.65, 'e': 0.38092482436688185}",20,16,9.03482907433392,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.65, 'e': 0.38000002804617838}",20,4,-44.02097903160813,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
1182,False,"{'a': 0.65, 'e': 0.37907485172547878}",25,7,-28.357554397679593,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
1183,False,"{'a': 0.65, 'e': 0.37814929632995881}",25,0,-1.6576510310596972,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
1184,False,"{'a': 0.65, 'e': 0.37722336278517427}",25,18,11.957586101079299,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.65, 'e': 0.37629705201705815}",20,7,16.19696639434614,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
